Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/20 04:07,BNP Paribas,819335534,Standard Chartered,813561597,1155.2,US Dollar,1151.25,US Dollar,Cheque,0
2022/09/15 08:19,Citibank,895822412,UBS,851837852,32433.47,Singapore Dollar,32203.67,Singapore Dollar,ACH,0
2022/09/19 11:30,Societe Generale,831227574,BNP Paribas,813999315,463.41,British Pound,463.99,British Pound,Wire,0
2022/09/23 11:42,Bank of Baroda,910965138,Bank of Baroda,968800797,34341.19,US Dollar,35459.35,UAE Dirham,Cheque,1
2022/09/02 14:07,Morgan Stanley,860806024,ING Bank,845503389,42.63,Singapore Dollar,42.84,Singapore Dollar,ACH,0
2022/09/07 05:39,Credit Suisse,810435578,UBS,873791320,750.94,US Dollar,764.81,US Dollar,ACH,0
2022/09/20 06:18,Standard Chartered,863551839,Morgan Stanley,873791320,673.99,Indian Rupee,679.03,Indian Rupee,Cheque,0
2022/09/07 08:03,JPMorgan Chase,839476249,Barclays,838538251,1295.16,British Pound,1273.89,British Pound,Cheque,0
2022/09/15 02:29,Citibank,877187530,HSBC,824972279,431.16,British Pound,435.64,British Pound,Cheque,0
2022/09/24 08:24,Credit Suisse,893016315,UBS,819289546,1114.11,British Pound,1108.9,British Pound,Cheque,0
2022/09/19 07:17,Citibank,821496211,Citibank,860992979,1183.75,Indian Rupee,1183.02,Indian Rupee,Cheque,0
2022/09/11 13:25,BNP Paribas,894214382,Deutsche Bank,838427073,172.66,Swiss Franc,175.87,Swiss Franc,ACH,0
2022/09/24 16:39,Goldman Sachs,918593410,JPMorgan Chase,939557077,442714.56,Japanese Yen,459848.72,Swiss Franc,Wire,1
2022/09/22 02:41,Bank of Baroda,858181396,Credit Suisse,891415657,207.96,Chinese Yuan,205.04,Chinese Yuan,Cheque,0
2022/09/13 02:09,Morgan Stanley,882340307,Deutsche Bank,820709497,36662.06,Japanese Yen,36962.74,Japanese Yen,ACH,0
2022/09/27 01:20,Credit Suisse,833978249,Citibank,826753883,2676.07,US Dollar,2631.35,US Dollar,Wire,0
2022/09/04 11:59,Goldman Sachs,919510312,Barclays,943273328,9396.74,US Dollar,9760.5,Hong Kong Dollar,Cash,1
2022/09/25 20:35,HSBC,875579548,HSBC,821496211,3948.58,British Pound,3937.37,British Pound,Cheque,0
2022/09/06 22:55,UBS,875228535,Morgan Stanley,878137358,683.28,British Pound,670.24,British Pound,ACH,0
2022/09/05 06:51,BNP Paribas,817774584,Goldman Sachs,820576383,3885.64,UAE Dirham,3941.35,UAE Dirham,Cheque,0
2022/09/23 02:57,Wells Fargo,885329037,Societe Generale,847308985,5788.04,US Dollar,5815.33,US Dollar,ACH,0
2022/09/19 01:47,Citibank,818526544,JPMorgan Chase,823556182,205.32,US Dollar,204.38,US Dollar,Wire,0
2022/09/22 04:42,BNP Paribas,829175900,Credit Suisse,825374874,4182.34,US Dollar,4217.83,US Dollar,ACH,0
2022/09/09 02:18,Societe Generale,810435578,Societe Generale,831227574,1333.21,Chinese Yuan,1320.42,Chinese Yuan,ACH,0
2022/09/25 10:48,BNP Paribas,891734598,Bank of Baroda,815831819,1053.62,Euro,1058.51,Euro,Wire,0
2022/09/26 19:03,Morgan Stanley,818526544,Standard Chartered,831831063,558.22,US Dollar,547.26,US Dollar,Wire,0
2022/09/29 12:38,JPMorgan Chase,889254563,Citibank,863606628,50.23,Euro,50.38,Euro,Wire,0
2022/09/05 23:31,HSBC,894374605,Morgan Stanley,860185867,5782.1,Euro,5756.43,Euro,ACH,0
2022/09/06 08:01,Standard Chartered,882070937,Morgan Stanley,877827638,692.86,British Pound,697.97,British Pound,Cheque,0
2022/09/05 07:41,Morgan Stanley,828566572,Wells Fargo,881498611,2951.8,US Dollar,2978.7,US Dollar,Wire,0
2022/09/23 21:09,Citibank,919046318,Barclays,970597444,8848.93,Hong Kong Dollar,8338.76,Japanese Yen,Wire,1
2022/09/28 08:53,JPMorgan Chase,859684848,Citibank,878139880,1356.52,UAE Dirham,1349.95,UAE Dirham,Cheque,0
2022/09/27 20:26,JPMorgan Chase,838427073,Societe Generale,886125617,855.93,US Dollar,843.17,US Dollar,Cheque,0
2022/09/18 20:29,Wells Fargo,814308421,BNP Paribas,875579548,1409.0,Japanese Yen,1433.75,Japanese Yen,Cash,0
2022/09/03 09:30,Goldman Sachs,984346088,Deutsche Bank,917901903,13455.99,Indian Rupee,14181.94,Singapore Dollar,Cash,1
2022/09/04 07:20,ING Bank,833978249,Barclays,821496211,1709.13,British Pound,1716.21,British Pound,ACH,0
2022/09/04 18:35,Citibank,823756669,JPMorgan Chase,885345555,174.73,US Dollar,172.66,US Dollar,ACH,0
2022/09/02 00:15,Barclays,861642594,Morgan Stanley,861220073,3617.98,US Dollar,3648.51,US Dollar,Bitcoin,0
2022/09/20 11:55,UBS,940158366,Morgan Stanley,994705205,14687.96,US Dollar,15371.76,US Dollar,Wire,1
2022/09/04 07:27,Societe Generale,867503414,Deutsche Bank,883140807,136.17,Indian Rupee,135.89,Indian Rupee,Wire,0
2022/09/22 16:21,Societe Generale,881971316,Deutsche Bank,881691040,942.79,Euro,924.81,Euro,Wire,0
2022/09/12 09:42,Wells Fargo,846913810,BNP Paribas,894214382,160.2,UAE Dirham,163.11,UAE Dirham,Reinvestment,0
2022/09/22 18:18,Wells Fargo,813999315,ING Bank,847338124,1298.94,Singapore Dollar,1311.15,Singapore Dollar,ACH,0
2022/09/08 11:05,JPMorgan Chase,875228535,BNP Paribas,885345555,1858.16,Hong Kong Dollar,1837.94,Hong Kong Dollar,Cheque,0
2022/09/17 15:19,Credit Suisse,860929647,UBS,894214382,2495.2,US Dollar,2491.38,US Dollar,ACH,0
2022/09/01 01:00,Wells Fargo,868353204,Societe Generale,857683626,233.43,UAE Dirham,229.83,UAE Dirham,Wire,0
2022/09/09 09:08,Standard Chartered,860185867,JPMorgan Chase,881498611,1944.6,US Dollar,1905.8,US Dollar,Cheque,0
2022/09/02 13:40,Bank of Baroda,845812670,Societe Generale,855667651,8289.85,Swiss Franc,8218.91,Swiss Franc,ACH,0
2022/09/08 19:29,Citibank,845351479,Standard Chartered,894214382,2710.5,Singapore Dollar,2764.24,Singapore Dollar,Cheque,0
2022/09/14 08:39,HSBC,855176955,HSBC,840587988,2841.22,US Dollar,2814.42,US Dollar,Cash,0
2022/09/19 08:24,UBS,836687537,Wells Fargo,820570592,351.79,Indian Rupee,348.73,Indian Rupee,ACH,0
2022/09/22 05:45,Societe Generale,822201654,Bank of Baroda,820570592,873.02,Swiss Franc,865.17,Swiss Franc,Cheque,0
2022/09/06 06:51,Bank of Baroda,839587039,Societe Generale,825014631,487.7,US Dollar,484.01,US Dollar,Wire,0
2022/09/11 09:22,Wells Fargo,855667651,Deutsche Bank,839476249,308.81,US Dollar,304.92,US Dollar,Cheque,0
2022/09/26 13:09,Citibank,883140807,Morgan Stanley,843101783,2230.63,Euro,2256.92,Euro,ACH,0
2022/09/17 02:23,JPMorgan Chase,831227574,Citibank,810435578,2066.29,US Dollar,2051.66,US Dollar,Cheque,0
2022/09/23 21:39,BNP Paribas,910965138,Bank of Baroda,912823170,8631.16,British Pound,9012.47,Japanese Yen,Cheque,1
2022/09/29 03:15,UBS,897226012,Barclays,828728463,376.96,US Dollar,374.25,US Dollar,Cheque,0
2022/09/25 17:31,UBS,889254563,Barclays,894374605,301.37,Japanese Yen,300.7,Japanese Yen,Wire,0
2022/09/24 14:07,JPMorgan Chase,890801586,BNP Paribas,838427073,2987.19,US Dollar,2996.86,US Dollar,Wire,0
2022/09/22 06:50,JPMorgan Chase,988979095,Morgan Stanley,917901903,8633.64,Hong Kong Dollar,9007.88,Swiss Franc,Wire,1
2022/09/14 10:29,Citibank,895822412,Morgan Stanley,979008866,8935.9,Indian Rupee,9119.31,UAE Dirham,ACH,1
2022/09/19 09:10,Standard Chartered,840742311,Citibank,858586340,6582.88,US Dollar,6532.59,US Dollar,Cheque,0
2022/09/17 10:14,Goldman Sachs,839958838,Morgan Stanley,884252722,2492.71,UAE Dirham,2447.73,UAE Dirham,Cheque,0
2022/09/13 09:39,Standard Chartered,843101783,Wells Fargo,866306997,207.2,Euro,206.54,Euro,Bitcoin,0
2022/09/03 10:29,Societe Generale,838317637,Wells Fargo,868353204,557.85,US Dollar,553.53,US Dollar,Reinvestment,0
2022/09/01 16:28,HSBC,821668732,Wells Fargo,839436733,22.33,Euro,22.06,Euro,ACH,0
2022/09/02 00:16,Barclays,824282218,ING Bank,891734598,4587.49,Japanese Yen,4561.24,Japanese Yen,Wire,0
2022/09/11 20:24,Bank of Baroda,828728463,Goldman Sachs,839345092,165689.99,Japanese Yen,171339.28,Euro,Wire,1
2022/09/16 02:52,JPMorgan Chase,917901903,Wells Fargo,970597444,32761.5,Indian Rupee,31310.25,Swiss Franc,Reinvestment,1
2022/09/15 06:28,Wells Fargo,943273328,Standard Chartered,919510312,9018.35,Japanese Yen,9097.84,UAE Dirham,Wire,1
2022/09/16 13:46,Citibank,826879290,JPMorgan Chase,824282218,57.2,US Dollar,57.56,US Dollar,Cash,0
2022/09/07 14:31,Bank of Baroda,891030736,Morgan Stanley,831931511,269.28,Japanese Yen,267.68,Japanese Yen,Cheque,0
2022/09/25 05:05,Citibank,849349722,HSBC,887490893,1665.04,Euro,1686.82,Euro,Cheque,0
2022/09/05 20:37,Deutsche Bank,822575562,Deutsche Bank,979008866,10529.15,Swiss Franc,10311.32,Indian Rupee,Wire,1
2022/09/22 02:04,Barclays,839436733,Deutsche Bank,881016525,278.31,UAE Dirham,280.64,UAE Dirham,Cash,0
2022/09/04 17:05,Wells Fargo,863100814,Wells Fargo,843101783,4816.66,Hong Kong Dollar,4851.35,Hong Kong Dollar,Bitcoin,0
2022/09/28 20:52,JPMorgan Chase,822981052,Bank of Baroda,841227216,1087.7,US Dollar,1080.75,US Dollar,Bitcoin,0
2022/09/11 05:17,Bank of Baroda,872043515,Citibank,813999315,852.08,US Dollar,847.45,US Dollar,Cheque,0
2022/09/04 21:45,Deutsche Bank,821496211,BNP Paribas,842857966,11905.14,US Dollar,11840.52,US Dollar,Cheque,0
2022/09/25 22:20,Morgan Stanley,899949389,Deutsche Bank,898550256,601.68,US Dollar,599.18,US Dollar,Reinvestment,0
2022/09/09 21:27,HSBC,860992979,Deutsche Bank,838427073,12109.56,US Dollar,12110.91,US Dollar,ACH,0
2022/09/27 22:30,Morgan Stanley,847295260,UBS,863551839,306.46,US Dollar,302.15,US Dollar,Cheque,0
2022/09/21 13:32,Barclays,813999315,Credit Suisse,960119651,9706.06,Japanese Yen,10211.07,Japanese Yen,ACH,1
2022/09/11 19:38,ING Bank,812614124,Goldman Sachs,828740864,358.49,British Pound,357.14,British Pound,Cash,0
2022/09/22 16:25,JPMorgan Chase,831429110,Goldman Sachs,830513739,5008.95,British Pound,5030.14,British Pound,Cheque,0
2022/09/13 03:06,Deutsche Bank,826879290,Standard Chartered,822981052,19699.41,British Pound,19378.09,British Pound,Cheque,0
2022/09/18 17:55,Barclays,895758349,Barclays,858537831,9682.87,US Dollar,9875.2,US Dollar,ACH,0
2022/09/23 17:20,Deutsche Bank,813561597,ING Bank,846231783,2210.27,British Pound,2205.9,British Pound,Reinvestment,0
2022/09/25 12:07,HSBC,875228535,HSBC,877187530,3168.43,Euro,3198.38,Euro,ACH,0
2022/09/04 00:42,Citibank,830514014,UBS,840742311,255.46,British Pound,254.37,British Pound,Wire,0
2022/09/09 11:27,UBS,882383095,ING Bank,858718453,1209.23,Singapore Dollar,1227.08,Singapore Dollar,Wire,0
2022/09/23 15:52,Societe Generale,828728463,HSBC,866792612,2055.66,Chinese Yuan,2092.05,Chinese Yuan,ACH,0
2022/09/09 20:35,JPMorgan Chase,877005685,Barclays,890048665,22093.02,British Pound,22505.74,British Pound,Cheque,0
2022/09/15 15:40,Goldman Sachs,818883684,Goldman Sachs,842857966,190.56,US Dollar,188.44,US Dollar,Reinvestment,0
2022/09/18 09:18,HSBC,825014631,HSBC,822575562,1361.4,Euro,1370.1,Euro,Cheque,0
2022/09/08 16:09,Credit Suisse,870291817,Goldman Sachs,897971488,617.34,British Pound,606.69,British Pound,Reinvestment,0
2022/09/16 06:23,HSBC,828728463,JPMorgan Chase,838538251,1616.3,Euro,1634.49,Euro,ACH,0
2022/09/02 06:20,Credit Suisse,875579548,Citibank,876238574,86.31,US Dollar,84.73,US Dollar,ACH,0
2022/09/11 23:23,Morgan Stanley,878387461,Deutsche Bank,899949389,6640.6,Euro,6523.21,Euro,Bitcoin,0
2022/09/27 01:55,Wells Fargo,994705205,Standard Chartered,914216175,197954.43,UAE Dirham,189407.46,Japanese Yen,ACH,1
2022/09/24 20:36,Morgan Stanley,896977837,Barclays,817507864,414.91,British Pound,416.57,British Pound,Cheque,0
2022/09/08 18:37,BNP Paribas,863100814,JPMorgan Chase,891756179,45964.44,US Dollar,45429.83,US Dollar,Wire,0
2022/09/23 13:45,UBS,882383095,Societe Generale,830513739,883.17,Singapore Dollar,877.8,Singapore Dollar,Wire,0
2022/09/09 22:46,BNP Paribas,825014631,Deutsche Bank,839587039,38.28,Hong Kong Dollar,38.04,Hong Kong Dollar,ACH,0
2022/09/15 00:34,ING Bank,830514014,JPMorgan Chase,895225343,696.77,US Dollar,705.43,US Dollar,Cheque,0
2022/09/24 00:09,Morgan Stanley,866792612,Goldman Sachs,816323852,624.27,US Dollar,619.28,US Dollar,ACH,0
2022/09/27 03:19,Morgan Stanley,846231783,Societe Generale,893926371,2790.86,Euro,2817.89,Euro,Reinvestment,0
2022/09/03 17:06,Bank of Baroda,871662963,Credit Suisse,881016525,8271.0,US Dollar,8191.98,US Dollar,ACH,0
2022/09/21 14:54,UBS,845575298,Deutsche Bank,841244663,3507.66,Hong Kong Dollar,3469.9,Hong Kong Dollar,ACH,0
2022/09/15 06:12,ING Bank,849349722,Citibank,830514014,7189.72,Euro,7207.21,Euro,Reinvestment,0
2022/09/08 15:40,Societe Generale,881691040,Societe Generale,840587988,1423.32,Euro,1418.98,Euro,Cash,0
2022/09/21 21:11,JPMorgan Chase,975151231,Standard Chartered,940728046,8950.18,US Dollar,8849.68,Chinese Yuan,Bitcoin,1
2022/09/06 07:57,JPMorgan Chase,861220073,ING Bank,842857966,5789.22,British Pound,5823.22,British Pound,Wire,0
2022/09/13 06:50,ING Bank,820576383,JPMorgan Chase,895822412,1890.29,British Pound,1924.43,British Pound,Cheque,0
2022/09/22 10:47,Deutsche Bank,817507864,BNP Paribas,858537831,304.86,Swiss Franc,300.3,Swiss Franc,Cheque,0
2022/09/25 10:16,Deutsche Bank,898753260,Credit Suisse,852339391,548.7,Euro,551.15,Euro,Cheque,0
2022/09/05 00:28,Credit Suisse,822981052,Societe Generale,866722344,117.84,US Dollar,118.76,US Dollar,Wire,0
2022/09/07 17:42,Barclays,847295260,Credit Suisse,828566572,539.52,British Pound,549.18,British Pound,Cheque,0
2022/09/06 01:52,Goldman Sachs,845935572,Deutsche Bank,814265799,873.23,US Dollar,887.67,US Dollar,ACH,0
2022/09/27 00:56,Standard Chartered,926240908,HSBC,889254563,8550.8,Hong Kong Dollar,8049.04,Indian Rupee,Wire,1
2022/09/25 01:20,BNP Paribas,875579548,Standard Chartered,881016525,50000,US Dollar,49499.69,US Dollar,Wire,0
2022/09/14 12:16,Societe Generale,885329037,Credit Suisse,838898923,255.61,US Dollar,251.13,US Dollar,Cheque,0
2022/09/07 17:23,Citibank,939557077,Bank of Baroda,999788677,274157.08,UAE Dirham,289332.55,US Dollar,Wire,1
2022/09/22 19:53,Standard Chartered,877187530,Goldman Sachs,825014631,165.16,Euro,165.52,Euro,Wire,0
2022/09/15 12:52,Barclays,820709497,Deutsche Bank,843101783,4644.79,Swiss Franc,4692.95,Swiss Franc,ACH,0
2022/09/22 01:19,Bank of Baroda,890801586,Morgan Stanley,954349361,5540.97,UAE Dirham,5542.93,Hong Kong Dollar,Wire,1
2022/09/19 18:14,Goldman Sachs,838119557,Citibank,810435578,197.81,US Dollar,195.82,US Dollar,Cash,0
2022/09/20 18:44,Goldman Sachs,838898923,HSBC,826879290,1341.72,Euro,1333.27,Euro,Wire,0
2022/09/03 14:45,Deutsche Bank,975151231,Standard Chartered,970597444,415868.63,Japanese Yen,436106.74,Hong Kong Dollar,Cash,1
2022/09/12 23:50,Barclays,822201654,BNP Paribas,826879290,751.63,Hong Kong Dollar,745.02,Hong Kong Dollar,ACH,0
2022/09/13 21:57,Wells Fargo,847338124,Standard Chartered,840742311,440.62,Chinese Yuan,446.58,Chinese Yuan,Cheque,0
2022/09/26 14:50,UBS,919046318,Standard Chartered,919510312,9428.01,US Dollar,9145.29,Japanese Yen,Cheque,1
2022/09/27 22:35,Societe Generale,979467853,UBS,939557077,12525.88,Euro,13235.37,Japanese Yen,Cash,1
2022/09/25 10:41,BNP Paribas,838119557,Citibank,810076758,681.27,US Dollar,685.2,US Dollar,Wire,0
2022/09/04 14:32,Deutsche Bank,861220073,HSBC,847308985,321.29,Japanese Yen,316.26,Japanese Yen,Cash,0
2022/09/12 23:46,ING Bank,814265799,Goldman Sachs,845264581,4544.18,UAE Dirham,4478.0,UAE Dirham,ACH,0
2022/09/07 20:29,BNP Paribas,820570592,Standard Chartered,842138745,104.38,US Dollar,104.53,US Dollar,Cheque,0
2022/09/29 20:13,Barclays,830868105,Citibank,822448136,1631.01,US Dollar,1621.22,US Dollar,Cash,0
2022/09/22 14:13,Citibank,895758349,Morgan Stanley,885329037,23834.82,British Pound,23682.54,British Pound,ACH,0
2022/09/16 02:28,Wells Fargo,816323852,HSBC,897971488,585.69,US Dollar,593.15,US Dollar,Cheque,0
2022/09/14 23:36,Deutsche Bank,829175900,Credit Suisse,882070937,643.49,US Dollar,646.01,US Dollar,Reinvestment,0
2022/09/23 05:10,Credit Suisse,810076758,Barclays,884093639,2500.78,US Dollar,2483.79,US Dollar,Cheque,0
2022/09/19 14:31,JPMorgan Chase,839436733,JPMorgan Chase,882070937,717.44,Japanese Yen,722.44,Japanese Yen,Wire,0
2022/09/25 04:04,BNP Paribas,890048665,Citibank,870897765,18.11,US Dollar,17.78,US Dollar,ACH,0
2022/09/28 07:17,Goldman Sachs,891415657,Barclays,863843426,361.03,US Dollar,354.29,US Dollar,Cheque,0
2022/09/18 04:24,Wells Fargo,843744231,Citibank,836687537,106.55,US Dollar,104.92,US Dollar,ACH,0
2022/09/15 06:55,Goldman Sachs,832969840,Citibank,861019678,1687.32,Indian Rupee,1663.27,Indian Rupee,Cheque,0
2022/09/24 22:21,Citibank,883793389,Barclays,842868828,3353.14,Euro,3316.9,Euro,Wire,0
2022/09/21 18:45,Credit Suisse,871586053,Credit Suisse,871662963,3777.04,Euro,3813.33,Euro,Cheque,0
2022/09/03 09:47,UBS,821668732,Deutsche Bank,890801586,189.64,Chinese Yuan,186.04,Chinese Yuan,ACH,0
2022/09/17 03:51,Morgan Stanley,828728463,BNP Paribas,838898923,4359.52,US Dollar,4313.42,US Dollar,Wire,0
2022/09/20 23:02,Citibank,839958838,Goldman Sachs,943273328,57366.48,British Pound,56040.1,Chinese Yuan,Wire,1
2022/09/27 20:30,HSBC,939557077,Goldman Sachs,943273328,8950.83,UAE Dirham,8681.73,British Pound,Wire,1
2022/09/16 02:37,Morgan Stanley,853524491,Morgan Stanley,824716857,223.05,US Dollar,225.81,US Dollar,Cheque,0
2022/09/24 17:55,Citibank,894214382,UBS,870291817,3009.85,Indian Rupee,2953.36,Indian Rupee,Wire,0
2022/09/28 00:58,Bank of Baroda,855176955,Wells Fargo,863551839,264.36,Euro,267.2,Euro,ACH,0
2022/09/20 16:06,JPMorgan Chase,845575298,Morgan Stanley,845264581,446.01,Chinese Yuan,447.27,Chinese Yuan,Wire,0
2022/09/25 21:52,Societe Generale,810076758,HSBC,838119557,1652.4,Euro,1628.92,Euro,Cash,0
2022/09/22 07:11,Wells Fargo,840742311,Societe Generale,875579548,1711.85,Indian Rupee,1741.49,Indian Rupee,Wire,0
2022/09/19 06:53,Wells Fargo,823756669,Societe Generale,820576383,1153.57,Japanese Yen,1147.99,Japanese Yen,Cheque,0
2022/09/06 05:12,Credit Suisse,870897765,JPMorgan Chase,877005685,51.09,British Pound,50.73,British Pound,Reinvestment,0
2022/09/29 23:32,Standard Chartered,893926371,HSBC,846231783,4751.2,US Dollar,4700.27,US Dollar,Cheque,0
2022/09/05 06:52,UBS,919528530,Goldman Sachs,984346088,43693.18,Japanese Yen,42223.81,Euro,Wire,1
2022/09/20 15:34,Deutsche Bank,858537831,Wells Fargo,875228535,5716.26,US Dollar,5646.97,US Dollar,Wire,0
2022/09/11 19:07,UBS,893926371,BNP Paribas,878139880,419.61,Swiss Franc,415.21,Swiss Franc,Cash,0
2022/09/25 01:34,BNP Paribas,847295260,JPMorgan Chase,897971488,85.31,British Pound,85.02,British Pound,ACH,0
2022/09/01 11:09,BNP Paribas,819583482,UBS,882340307,770.17,British Pound,759.65,British Pound,Cheque,0
2022/09/10 14:02,Morgan Stanley,860806024,Morgan Stanley,813356886,1671.28,Euro,1703.98,Euro,Wire,0
2022/09/05 15:39,Wells Fargo,882070937,Citibank,845812670,22855.67,British Pound,23059.4,British Pound,ACH,0
2022/09/26 23:15,JPMorgan Chase,891030736,Goldman Sachs,838898923,1399.69,Euro,1407.35,Euro,Cheque,0
2022/09/06 17:45,Citibank,867503414,Morgan Stanley,813999315,644.23,Hong Kong Dollar,655.17,Hong Kong Dollar,Cheque,0
2022/09/06 00:54,Standard Chartered,853524491,Morgan Stanley,847308985,1804.69,Euro,1786.13,Euro,Cheque,0
2022/09/20 08:46,Morgan Stanley,890801586,BNP Paribas,832969840,6176.83,Euro,6126.38,Euro,Wire,0
2022/09/06 11:14,Morgan Stanley,823556182,Morgan Stanley,845833156,2248.95,Euro,2224.19,Euro,Reinvestment,0
2022/09/20 23:28,UBS,870897765,Wells Fargo,842868828,21.79,Japanese Yen,21.51,Japanese Yen,Wire,0
2022/09/19 20:57,Morgan Stanley,858718453,Deutsche Bank,824972279,645.4,Indian Rupee,649.44,Indian Rupee,Cheque,0
2022/09/02 21:54,JPMorgan Chase,875579548,JPMorgan Chase,817507864,375.66,Hong Kong Dollar,377.2,Hong Kong Dollar,Cheque,0
2022/09/25 13:07,Credit Suisse,859684848,JPMorgan Chase,855657579,84.12,Euro,83.11,Euro,Cash,0
2022/09/01 12:17,ING Bank,891734598,UBS,836697396,392.39,Euro,387.68,Euro,Cheque,0
2022/09/25 17:34,Deutsche Bank,812614124,Standard Chartered,852235350,304.22,British Pound,310.12,British Pound,Cheque,0
2022/09/11 22:16,ING Bank,839958838,UBS,941944441,437260.43,US Dollar,449260.74,UAE Dirham,Cash,1
2022/09/14 04:55,Standard Chartered,878139880,Bank of Baroda,841244663,258.52,US Dollar,259.74,US Dollar,ACH,0
2022/09/09 16:52,UBS,845264581,Standard Chartered,839958838,4925.86,Chinese Yuan,4904.9,Chinese Yuan,Cash,0
2022/09/28 18:58,BNP Paribas,888320463,Goldman Sachs,841244663,977.85,British Pound,977.07,British Pound,Cheque,0
2022/09/07 15:18,JPMorgan Chase,877827638,BNP Paribas,988961459,192756.49,UAE Dirham,194386.47,Chinese Yuan,Wire,1
2022/09/11 16:52,Wells Fargo,888461803,Wells Fargo,813561597,19312.67,US Dollar,19660.49,US Dollar,ACH,0
2022/09/12 20:40,Barclays,828566572,HSBC,838119557,266.81,Singapore Dollar,265.71,Singapore Dollar,Cheque,0
2022/09/18 13:15,Morgan Stanley,829175900,Deutsche Bank,888461803,2276.57,Indian Rupee,2276.46,Indian Rupee,ACH,0
2022/09/13 02:24,Societe Generale,830868105,Citibank,845833156,1853.61,Swiss Franc,1879.23,Swiss Franc,Wire,0
2022/09/28 19:20,Morgan Stanley,955377076,BNP Paribas,910965138,254769.94,Euro,243295.33,British Pound,Cheque,1
2022/09/05 16:26,UBS,843744231,ING Bank,849349722,553.54,Japanese Yen,551.17,Japanese Yen,ACH,0
2022/09/17 22:10,JPMorgan Chase,896282117,BNP Paribas,839436733,247.32,British Pound,249.54,British Pound,Wire,0
2022/09/11 13:52,Deutsche Bank,889978790,Goldman Sachs,829175900,269.62,Chinese Yuan,270.22,Chinese Yuan,ACH,0
2022/09/05 22:41,Societe Generale,831472420,Barclays,828728463,4559.01,Euro,4520.54,Euro,Cheque,0
2022/09/13 22:49,Societe Generale,858718453,Morgan Stanley,840742311,2119.55,Euro,2081.99,Euro,Cash,0
2022/09/16 20:26,ING Bank,894214382,Credit Suisse,878137358,1506.52,Swiss Franc,1500.43,Swiss Franc,Cheque,0
2022/09/24 18:51,JPMorgan Chase,883793389,Morgan Stanley,882070937,1831.91,Euro,1863.52,Euro,ACH,0
2022/09/24 00:30,Barclays,912823170,Credit Suisse,941944441,15414.57,Indian Rupee,16312.47,British Pound,Cash,1
2022/09/17 09:46,Standard Chartered,846913810,Standard Chartered,843744231,27181.6,Hong Kong Dollar,27435.8,Hong Kong Dollar,Wire,0
